2199023285068|1306972800000
1099511671110|1347926400000
1099511631126|1338595200000
10995116285564|1333843200000
1099511681840|1333756800000
13194139594594|1348531200000
8796093075905|1323648000000
6597069820644|1353283200000
7696581457033|1354060800000
14293651233785|1349222400000
10995116350058|1354060800000
8796093079773|1324080000000
39818|1322870400000
1099511640950|1314835200000
14293651175251|1334880000000
41374|1328745600000
5497558173926|1322956800000
4398046531384|1354060800000
15393162806994|1340236800000
14293651227866|1354060800000
7696581408996|1354060800000
8796093044473|1315440000000
13194139573408|1354060800000
1099511663732|1343260800000
16492674466096|1334966400000
2199023273498|1344643200000
13194139581087|1344902400000
12094627909229|1324080000000
4398046570344|1344124800000
6597069833585|1346025600000
6597069830435|1343088000000
13194139552798|1339113600000
9895604685419|1337644800000
14293651187161|1341187200000
14293651211858|1342569600000
7696581410182|1331769600000
3298534906458|1329004800000
10995116305445|1340582400000
7696581426113|1315785600000
3298534928993|1334966400000
6597069816978|1354060800000
4398046520129|1341619200000
8796093025490|1331078400000
6597069815042|1329091200000
1099511662628|1342137600000
14293651194535|1354060800000
6597069779737|1325894400000
5497558188114|1299024000000
9895604650520|1341964800000
15393162829513|1324512000000
6597069769598|1352073600000
3298534938135|1354060800000
4398046532789|1320883200000
4398046551191|1349827200000
16492674442953|1342915200000
6597069780912|1348531200000
10995116336564|1347580800000
10995116327738|1354060800000
1099511682574|1354060800000
9895604684929|1354060800000
4398046580818|1323043200000
5497558170645|1336608000000
7696581407154|1354060800000
14293651182947|1308096000000
2199023294449|1347580800000
16492674470216|1329782400000
4398046538848|1323302400000
2199023266961|1354060800000
3298534908909|1324944000000
27077|1335398400000
2199023259267|1342569600000
5497558168810|1344902400000
16492674452580|1354060800000
10995116278953|1345507200000
16492674447866|1354060800000
6597069768762|1338940800000
1099511660640|1349740800000
38782|1337299200000
14293651202714|1344124800000
53289|1354060800000
9895604702541|1331596800000
15393162829445|1324252800000
14286|1343260800000
1099511634292|1354060800000
10995116303809|1329782400000
10995116319139|1325376000000
13194139574342|1354060800000
13194139595090|1341446400000
7696581447719|1352419200000
9895604656518|1339286400000
8796093076655|1323216000000
13194139570070|1332201600000
2199023315300|1330819200000
5497558180706|1323648000000
7696581411656|1315180800000
24122|1344384000000
13194139567278|1353196800000
15393162832593|1347753600000
1099511646242|1352937600000
14293651194172|1354060800000
16492674450648|1346457600000
8796093082160|1354060800000
8796093042085|1306886400000
7696581443507|1354060800000
10995116333514|1339977600000
23214|1316736000000
5497558196959|1325376000000
1099511656421|1321228800000
7696581397066|1354060800000
1099511655261|1317081600000
12094627954322|1354060800000
15393162851476|1342224000000
3298534921203|1354060800000
6597069823009|1345248000000
15393162852046|1354060800000
16492674438647|1335484800000
1099511691782|1354060800000
2199023271604|1354060800000
10995116320688|1342483200000
2199023298501|1354060800000
9895604707937|1350518400000
6597069810972|1337126400000
3298534907610|1329868800000
16492674434746|1341878400000
13194139582298|1339545600000
10995116347550|1354060800000
9895604684324|1353888000000
10995116307018|1354060800000
14293651213999|1348444800000
16492674429237|1354060800000
5497558149036|1354060800000
5497558163364|1354060800000
15393162799963|1354060800000
48694|1349049600000
10995116320552|1340755200000
15393162826646|1352764800000
7696581446388|1354060800000
2199023323369|1354060800000
2199023294154|1354060800000
16492674422260|1354060800000
12094627960634|1332028800000
15393162807087|1328572800000
16492674437840|1354060800000
9895604707628|1293148800000
5497558191345|1354060800000
5497558170751|1336262400000
8796093085536|1346457600000
9895604700705|1338681600000
6597069837081|1350864000000
4398046546217|1351900800000
13194139557138|1330992000000
6597069813174|1354060800000
15393162853487|1354060800000
15393162856355|1354060800000
1099511645563|1344297600000
4398046516181|1354060800000
8796093040242|1354060800000
5497558170260|1338508800000
49580|1335830400000
12094627975579|1331251200000
14293651183221|1329350400000
12094627978395|1323216000000
15393162818712|1354060800000
3298534915755|1343088000000
12094627944497|1331164800000
10995116284507|1354060800000
19292|1343347200000
33166|1354060800000
8796093041436|1354060800000
6597069839089|1354060800000
9895604671393|1338854400000
2199023303167|1354060800000
15393162832424|1346457600000
6597069809367|1344816000000
2199023321657|1352246400000
9895604654320|1345420800000
4398046581643|1354060800000
14293651177358|1341964800000
15393162836747|1354060800000
9895604665716|1329782400000
12094627936178|1353024000000
9895604701219|1354060800000
9895604708351|1354060800000
6597069825500|1354060800000
17592186084531|1343001600000
14293651228371|1352937600000
2199023267137|1344816000000
6597069791800|1354060800000
2199023287210|1334707200000
16492674439301|1346025600000
72108|1354060800000
1099511638402|1354060800000
12094627929507|1354060800000
21836|1323302400000
5497558207920|1347753600000
13194139565396|1342569600000
62768|1354060800000
1099511636860|1354060800000
5497558203885|1333411200000
1099511681778|1354060800000
8796093067752|1354060800000
7696581429184|1323043200000
8796093075375|1339632000000
13194139573638|1343779200000
13194139570324|1354060800000
3298534910658|1341360000000
12094627916383|1354060800000
6699|1337299200000
14293651197577|1350086400000
2199023255844|1341964800000
9895604721966|1354060800000
10995116314685|1354060800000
9895604656678|1354060800000
9895604713787|1352678400000
2199023327987|1354060800000
4398046568492|1354060800000
1099511679709|1328745600000
13194139605836|1354060800000
3298534910905|1354060800000
9895604719144|1344038400000
4398046526997|1349913600000
13194139569882|1354060800000
67297|1343952000000
9895604667882|1339286400000
10995116301779|1354060800000
4398046517596|1354060800000
16492674419227|1354060800000
3298534946340|1347408000000
9895604659355|1354060800000
15393162832437|1354060800000
3298534947617|1348704000000
16492674453940|1354060800000
16492674482070|1342828800000
4398046579749|1354060800000
4398046536438|1354060800000
5497558164124|1354060800000
3298534941463|1326844800000
8796093059369|1347148800000
10995116319170|1342137600000
14293651204936|1341619200000
1099511674734|1346025600000
14293651172701|1354060800000
2199023312580|1354060800000
4398046511871|1354060800000
7696581427637|1338595200000
5497558176397|1331683200000
4398046544982|1351296000000
1099511628651|1342656000000
3298534907049|1349481600000
6597069774133|1321660800000
8796093023021|1354060800000
7696581419321|1354060800000
16492674480194|1340582400000
7696581409355|1354060800000
14293651203031|1347235200000
13194139534315|1343088000000
15393162806553|1354060800000
15393162819112|1344729600000
9895604683545|1354060800000
1099511666412|1351296000000
10995116285587|1354060800000
57727|1354060800000
2199023272209|1354060800000
5497558200145|1345075200000
7696581460286|1354060800000
10995116281124|1334361600000
9895604704647|1348012800000
7696581432456|1354060800000
14293651172251|1354060800000
7696581451715|1353283200000
14293651163386|1353024000000
15393162821424|1348444800000
7696581449142|1354060800000
2199023317334|1354060800000
14293651233481|1354060800000
8796093071400|1350691200000
12094627906569|1343779200000
17592186095026|1353542400000
14293651169744|1354060800000
13194139559529|1354060800000
15393162813235|1341446400000
6597069830482|1338768000000
15393162830836|1344729600000
7696581425695|1354060800000
14293651175342|1354060800000
34075|1345075200000
7696581443222|1354060800000
16492674451964|1354060800000
13194139603725|1345507200000
4398046513233|1354060800000
7696581461692|1354060800000
10995116288652|1354060800000
2199023279051|1354060800000
1099511687439|1354060800000
3298534889042|1354060800000
14293651200064|1354060800000
8796093080278|1350518400000
10995116315253|1354060800000
5497558178847|1335830400000
16492674442726|1341360000000
15393162811161|1354060800000
13194139603327|1354060800000
13194139578925|1354060800000
13194139575123|1354060800000
12094627939249|1354060800000
14293651211923|1325721600000
4398046549686|1354060800000
10995116334839|1354060800000
16492674454638|1354060800000
5497558210658|1354060800000
1099511674298|1354060800000
4398046577902|1354060800000
2199023267635|1354060800000
1099511678686|1350345600000
10995116282122|1354060800000
6597069784858|1354060800000
8796093068736|1354060800000
2199023284277|1354060800000
2199023275784|1354060800000
13194139597198|1354060800000
13194139544782|1354060800000
16492674474859|1337212800000
14293651189330|1354060800000
8796093070898|1354060800000
3298534936440|1354060800000
7696581466319|1331078400000
6597069777113|1354060800000
10995116290310|1354060800000
13194139601497|1354060800000
1099511666204|1352937600000
12094627963249|1354060800000
13194139533350|1341446400000
10995116327074|1354060800000
1099511663608|1346025600000
14293651224419|1354060800000
15393162816466|1354060800000
4398046567997|1349740800000
3298534926025|1354060800000
12094627978346|1354060800000
5497558173803|1354060800000
4398046524055|1342137600000
3298534885767|1354060800000
5497558200815|1354060800000
1099511635063|1352592000000
6597069797461|1354060800000
16492674482721|1353369600000
12094627962802|1354060800000
15393162819893|1354060800000
1099511663379|1354060800000
7696581429711|1354060800000
5497558143717|1354060800000
5497558167128|1354060800000
3298534911921|1354060800000
1099511642172|1354060800000
6597069789491|1354060800000
13194139602866|1354060800000
5869|1354060800000
3298534902964|1354060800000
4398046524522|1327017600000
7696581431586|1354060800000
9895604654148|1346803200000
6597069795839|1354060800000
13194139590419|1354060800000
15393162827621|1354060800000
7696581430514|1354060800000
13194139538636|1354060800000
15393162816253|1352073600000
45006|1354060800000
16492674445117|1354060800000
15393162845534|1354060800000
10995116317171|1354060800000
2199023299538|1354060800000
5497558202393|1354060800000
10995116331528|1346889600000
5497558152122|1329436800000
3298534893195|1354060800000
10995116283471|1343347200000
1099511681290|1354060800000
2199023316411|1354060800000
12094627933965|1354060800000
4398046580866|1354060800000
9895604710278|1354060800000
15393162836719|1354060800000
3298534938211|1354060800000
8796093069660|1354060800000
16492674487991|1354060800000
10995116339263|1354060800000
4398046541852|1354060800000
10995116287430|1354060800000
2199023325287|1354060800000
16492674432045|1354060800000
10995116299828|1354060800000
8796093058495|1354060800000
7696581451049|1354060800000
6597069790518|1348444800000
5497558173805|1354060800000
7696581423931|1354060800000
1099511695294|1354060800000
16492674427127|1354060800000
15393162791644|1354060800000
6597069776703|1354060800000
9895604669390|1354060800000
14293651220048|1354060800000
7696581457584|1354060800000
13194139533660|1304294400000
5497558143118|1354060800000
15393162796283|1354060800000
7696581420593|1354060800000
10995116324492|1354060800000
4398046557892|1354060800000
69759|1339459200000
10995116287993|1354060800000
9895604689348|1354060800000
5497558184887|1354060800000
8796093044687|1354060800000
13194139603593|1354060800000
10995116304969|1353369600000
13194139592937|1354060800000
4398046526428|1354060800000
4398046559197|1347148800000
8796093090890|1353024000000
54898|1354060800000
4398046561667|1354060800000
5497558155427|1352073600000
1099511696288|1354060800000
15393162791596|1354060800000
4398046521142|1354060800000
8796093058787|1353283200000
9895604664131|1354060800000
15393162833542|1354060800000
12094627948419|1354060800000
16492674480886|1354060800000
15393162804494|1354060800000
1099511680261|1354060800000
9895604683111|1354060800000
2199023316654|1354060800000
9895604691217|1354060800000
15393162838892|1354060800000
471|1354060800000
16492674457571|1354060800000
1099511647829|1353628800000
